Handle,Name,Status,Address Line 1,Address Line 2,Postal/ZIP Code,City,State/Province/Region,Country,Phone,Email,Website,Image URL,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Page Title,Page Description,Meta Title,Meta Description,Latitude,Longitude,Priority,Name - FR,Page Title - FR,Page Description - FR,Name - ZH-CN,Page Title - ZH-CN,Page Description - ZH-CN,Name - ES,Page Title - ES,Page Description - ES, Tags,Custom Brands,Custom Brands - FR,Custom Brands - ZH-CN,Custom Brands - ES,Custom Button title 1,Custom Button title 1 - FR,Custom Button title 1 - ZH-CN,Custom Button title 1 - ES,Custom Button URL 1,Custom Button URL 1 - FR,Custom Button URL 1 - ZH-CN,Custom Button URL 1 - ES,Custom Button title 2,Custom Button title 2 - FR,Custom Button title 2 - ZH-CN,Custom Button title 2 - ES,Custom Button URL 2,Custom Button URL 2 - FR,Custom Button URL 2 - ZH-CN,Custom Button URL 2 - ES,Brands
O1746554,OMEGA BOUTIQUE by Ben Bridge Jeweler,TRUE,800 SW Broadway Level 1,,97204,Portland,Oregon,United States of America,+1561-766-0312,,https://www.omegawatches.com/en-us/store/storedetails/1013540008,,,,,,,,,,,,,45.5180897,-122.6781940,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
O1797860,OMEGA BOUTIQUE by CH Premier Jewelers,TRUE,"2855 Stevens Creek Blvd., Suite 1251",,95050,"Santa Clara, CA",California,United States of America,+1 415 683 4237,omega.sanfrancisco@swatchgroup.com,https://www.omegawatches.com/en-us/store/storedetails/9700563,,,,,,,,,,,,,37.3241233,-121.9463963,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA"
O1723036,OMEGA BOUTIQUE by Lewis Jewelers,TRUE,9595 Six Pines Dr #625,,77380,The Woodlands,Texas,United States of America,+1 813 559 3617,omega.tampa@swatchgroup.com,https://www.omegawatches.com/en-us/store/storedetails/9700568,,,,,,,,,,,,,30.1820000,-95.4846000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
O1723031,OMEGA BOUTIQUE by ALKO,TRUE,1155 Connecticut Avenue NW,,20036,Washington,District of Columbia,United States of America,+1248 430 1926,omega.somerset@swatchgroup.com,https://store/storedetails/O1818072,,,,,,,,,,,,,38.9052282,-77.0405135,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
1014410001,OMEGA BOUTIQUE by Royal Caribbean Jewelers,TRUE,"38 DRONNINGENS GADE, SUITE 2",,00802,St. Thomas,,United States Virgin Islands,+1 202 450 1893,,https://store/storedetails/O1723031,,,,,,,,,,,,,18.3414251,-64.9312496,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9417,GOTTFRIED Dely Brahim,TRUE,Bois des Cares 2Dely Brahim,,,DZ - Alger,,Algeria,+84 28 3829 6695,retail@tictacwatch.com,https://www.omegawatches.com/en-us/store/storedetails/2124,,,,,,,,,,,,,36.7526676,2.9753184,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9416,GOTTFRIEDBab Ezzouar,TRUE,Centre CommercialBab Ezzouar,,,DZ - Alger,,Algeria,+213 770 526 483,mr.drideramine@gmail.com,https://www.omegawatches.com/en-us/store/storedetails/9417,,,,,,,,,,,,,36.7050893,3.1673107,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9419,GOTTFRIED Sidi Yahia,TRUE,6 Chemin Sidi Yahia,,,DZ - Alger,,Algeria,+213 770 607 363,lotfispendeb@gmail.com,https://www.omegawatches.com/en-us/store/storedetails/9416,,,,,,,,,,,,,36.7403364,3.0394833,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9418,GOTTFRIED Golf,TRUE,"2, Rue Shakespeare El Mouradia",,,DZ - Alger,,Algeria,+213 770 947 730,azira.mohamed1982@gmail.com,https://www.omegawatches.com/en-us/store/storedetails/9419,,,,,,,,,,,,,36.7486558,3.0488495,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9421,GOTTFRIED Oran,TRUE,"9, Rue Nancy",,,Oran,,Algeria,+213 770 947 733,abdelkader.bouazdi@gmail.com,https://www.omegawatches.com/en-us/store/storedetails/9418,,,,,,,,,,,,,35.6987388,-0.6349319,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9157,Suissa The Embassy,TRUE,"Av. Meritxell, 31",,AD500,Andorra La Vella,,Andorra,+213 770 947 728,lyes.ouguenoune@msd-dz.com,https://www.omegawatches.com/en-us/store/storedetails/9421,,,,,,,,,,,,,42.5081164,1.5254875,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
74169,Boutique dos Rel/u00f3gios Plus Belas Shopping,TRUE,"Avenida Talatona - Piso 0, Loja 107",,,Luanda,,Angola,+376 806 357,info@theembassystore.ad,https://www.omegawatches.com/en-us/store/storedetails/9157,,,,,,,,,,,,,-8.9241786,13.1859787,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9403,Boutique dos Relo/u0301gios Plus,TRUE,"Edif/u00edcio ESCOM - Rua Marechal Broz Tito, Nr. 35/37",,,Luanda,,Angola,+244 947 975 081,,https://www.omegawatches.com/en-us/store/storedetails/74169,,,,,,,,,,,,,-8.8135081,13.2415181,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
5517,Eve Alcorta,TRUE,"Jer\u00f3nimo Salguero 3172 Planta 2, local 44",,C1425,Buenos Aires,,Argentina,+244 947 975 081,luanda@boutiquedosrelogios.pt,https://www.omegawatches.com/en-us/store/storedetails/74169,,,,,,,,,,,,,-34.5744885,-58.4039350,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
5505,TESTORELLI Unicenter Shopping,TRUE,"Parana 3745, Local 2221",,,Buenos Aires,,Argentina,+54 9 11 2290-0326,info@evealcorta.com.ar,https://www.omegawatches.com/en-us/store/storedetails/5517,,,,,,,,,,,,,-34.5086579,-58.5228795,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
6719,CHRONOS BA,TRUE,Av Libertador 2677,,1004,Buenos Aires,Buenos Aires,Argentina,+54 11 4717 0071,unicenter@testorelli.com,https://www.omegawatches.com/en-us/store/storedetails/5505,,,,,,,,,,,,,-34.5075943,-58.5609554,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BELL & ROSS, OMEGA, ROLEX"
2298,CHRONOS BA,TRUE,San Martin 1119,,,Caba,,AR,011 4312-6073,,,,,,,,,,,,,,,-34.5947217,-58.3743637,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
9109,Chronograph,TRUE,"5, Northern Avenue",,0105,Yerevan,,Armenia,+33 2 97 42 66 10,contact@bg-bruno.com,https://www.omegawatches.com/en-us/store/storedetails/9006,,,,,,,,,,,,,41.6929319,44.8014528,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BELL & ROSS, OMEGA"
74134,Chronograph,TRUE,"5, Northern Avenue",,0010,Yerevan,,Armenia,+54 11 4312 60736075,info@chronosba.com,https://www.omegawatches.com/en-us/store/storedetails/6719,,,,,,,,,,,,,40.1826946,44.5149390,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
1729,J. Farren-Price,TRUE,80 Castlereagh Street,,5000,Adelaide,South Australia,Australia,+374 11 500 400,,https://www.omegawatches.com/en-us/store/storedetails/74134,,,,,,,,,,,,,-34.9234575,138.6039018,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
O1728928,Watches of Switzerland,TRUE,"20 Hudson Yards Hudson Yards - The Shops, Suite , RU #115A",CO,10017,East Rutherford,New York,United States of America,+1212-319-8040,laingscardiff@laingsuk.com,https://www.omegawatches.com/en-us/store/storedetails/1013540005,,,,,,,,,,,,,40.7529540,-73.9785280,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA, ROLEX"
O1799156,Watches of Switzerland,TRUE,"Shop CF30, Level 1/148 Bunda Street",,2601,Canberra,Australian Capital Territory,Australia,+374 11 500 400,,https://www.omegawatches.com/en-us/store/storedetails/74134,,,,,,,,,,,,,-35.2800346,149.1342274,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
4311,Watches of Switzerland,TRUE,21-22 North StreetEast Sussex,,BN1 1EB,Brighton,,United Kingdom,+44 01202 557 633,sales@chasfox.com,https://www.omegawatches.com/en-us/store/storedetails/4316,,,,,,,,,,,,,50.8228981,-0.1415975,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
4289,Watches of Switzerland,TRUE,23 St David's WaySt David's Centre,,CF10 2DP,Cardiff,,United Kingdom,+44 (0)2920 025 247,laingscardiff@laingsuk.com,https://www.omegawatches.com/en-us/store/storedetails/4286,,,,,,,,,,,,,51.4809612,-3.1763728,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
3093,Watches of Switzerland,TRUE,Concession RU5009 Departure LoungeTerminal 4Hounslow,,TW6 3XA,London Heathrow,,United Kingdom,+44 0208 2036019,,https://www.omegawatches.com/en-us/store/storedetails/2646,,,,,,,,,,,,,51.4593682,-0.4468369,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
3092,Watches of Switzerland,TRUE,Departure Lounge Terminal 3Hounslow,,TW6 1JH,London Heathrow,,United Kingdom,+44 0208 757 3990,,https://www.omegawatches.com/en-us/store/storedetails/3093,,,,,,,,,,,,,51.4713495,-0.4523915,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
8929,Watches of Switzerland,TRUE,"Unit RU2012 Departure Lounge, Terminal 5Hounslow",,TW6 2GA,London Heathrow,,United Kingdom,+44 0208 7596696,,https://www.omegawatches.com/en-us/store/storedetails/3092,,,,,,,,,,,,,51.4717000,-0.4901000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
1013544241,Watches of Switzerland,TRUE,136 West Market,,55425,Bloomington,Minnesota,United States of America,+1301-469-7575,,https://www.omegawatches.com/en-us/store/storedetails/101209,,,,,,,,,,,,,44.8549174,-93.2448563,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
O1724704,Watches of Switzerland,TRUE,1 American Dream Way Spc E264,,07073,East Rutherford,New Jersey,United States of America,+1919-281-8407,,https://www.omegawatches.com/en-us/store/storedetails/1014510022,,,,,,,,,,,,,40.8094502,-74.0669268,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
1013540006,Watches of Switzerland,TRUE,"Encore Boston Harbor, 1 Broadway",,02149,Everett,Massachusetts,United States of America,+1877-678-8463,,https://www.omegawatches.com/en-us/store/storedetails/6613,,,,,,,,,,,,,42.3949275,-71.0664513,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
1013540005,Watches of Switzerland,TRUE,20 Hudson Yards,,10001,New York,New York,United States of America,+1212-758-7300,,https://www.omegawatches.com/en-us/store/storedetails/1012950024,,,,,,,,,,,,,40.7549250,-74.0046882,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
O1753393,Watches of Switzerland,TRUE,"1000 Ross Park Mall Drive, Suite B02D",,15237,Pittsburgh,Pennsylvania,United States of America,+1850-477-6818,,https://www.omegawatches.com/en-us/store/storedetails/101056,,,,,,,,,,,,,40.5389415,-80.0078136,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
O1799155,Kennedy,TRUE,"Shop 444, Chastone Shopping Centre 1341 Dandenong Rd",,3148,Chadstone,Victoria,Australia,+61 2 6248 8842,canberraservice@watchswiss.com,https://store/storedetails/O1799156,,,,,,,,,,,,,-37.8869671,145.0811443,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
8863,Kennedy,TRUE,"Shop 3A/201, Crown Towers Great Eastern Hwy",,6100,Perth,Western Australia,Australia,+61 3 9650 9288,info@monards.com.au,https://www.omegawatches.com/en-us/store/storedetails/1722,,,,,,,,,,,,,-31.9593647,115.8942101,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
2039387,Watches of Switzerland Melbourne,TRUE,294 Collins Street,Shop 23 - The Block Arcade,3000,Melbourne,Victoria,Australia,+61 3 8614 1170,kennedy.chadstone@kennedy.com.au,https://store/storedetails/O1799155,,,,,,,,,,,,,-37.8159153,144.9643814,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BELL & ROSS, BLANCPAIN, OMEGA, ROLEX"
1722,Monards 101 Collins,TRUE,"Shop 7, 101 Collins Street",VIC,3000,Melbourne,Victoria,Australia,+613 9671 3388,melbourne@watchswiss.com,https://www.omegawatches.com/en-us/store/storedetails/2039387,,,,,,,,,,,,,-37.8145656,144.9706845,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA"
2076880,Watches of Switzerland Sydney,TRUE,"The Four Seasons Hotel, 199 George Street",NSW,2000,The Rocks,New South Wales,Australia,+61 8 6169 3695,sydney@watchswiss.com,https://www.omegawatches.com/en-us/store/storedetails/8863,,,,,,,,,,,,,-33.8618169,151.2077557,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA"
O1753691,Huber Uhren Schmuck Bregenz,TRUE,Rathausstrasse 7,,6900,Bregenz,Vorarlberg,Austria,+6102 9251 0088,sydney@watchswiss.com,https://www.omegawatches.com/en-us/store/storedetails/2076880,,,,,,,,,,,,,47.5029177,9.7468596,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
3718,Juwelier Hohensteiner,TRUE,Hauptstrasse 2,,7000,Eisenstadt,,Austria,,,https://store/storedetails/O1753691,,,,,,,,,,,,,47.8458800,16.5207800,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
3719,Juwelier - Uhren Weikhard,TRUE,Hauptplatz 13,,8010,Graz,,Austria,+43 2682 641 18,info@hohensteiner.at,https://www.omegawatches.com/en-us/store/storedetails/3718,,,,,,,,,,,,,47.0713100,15.4379400,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9061,Witzmann Uhrmachermeister und Juwelier,TRUE,Herzog Friedrich Stra\u00dfe 10,,6020,Innsbruck,,Austria,+43 316 82 21 82,office@weikhard.at,https://www.omegawatches.com/en-us/store/storedetails/3719,,,,,,,,,,,,,47.2680100,11.3933600,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
8151,Fasoli GmbH,TRUE,Maria-Theresien Stra\u00dfe 12-14,,6020,Innsbruck,,Austria,+43 512 58 27 39,uhren-witzmann@aon.at,https://www.omegawatches.com/en-us/store/storedetails/9061,,,,,,,,,,,,,47.2660264,11.3936838,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
6387,Hangl GmbH,TRUE,Dorfstrasse 95,,6561,Ischgl,,Austria,+43 512 58105111,info@juwelier-fasoli.at,https://www.omegawatches.com/en-us/store/storedetails/8151,,,,,,,,,,,,,47.0090100,10.2876200,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9062,Juwelier Mayrhofer GmbH,TRUE,Hauptplatz 22-23,,4020,Linz,,Austria,+43 5583 37 37,welcome@huber-juwelier.at,https://www.omegawatches.com/en-us/store/storedetails/1203150,,,,,,,,,,,,,48.3048263,14.2867340,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
3729,Juwelier Nadler,TRUE,Linzer Gasse 11,,5020,Salzburg,,Austria,+43 732 775 649,office@juwelier-mayrhofer.com,https://www.omegawatches.com/en-us/store/storedetails/9062,,,,,,,,,,,,,47.8025900,13.0457600,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
3738,Juwelier Von K/u00f6ck,TRUE,Graben 22,,1010,Wien,,Austria,+43662 87 54 16,juwelier@nadler.at,https://www.omegawatches.com/en-us/store/storedetails/3729,,,,,,,,,,,,,48.2092000,16.3693000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9063,Uhrmacher & Juwelier Barotanyi,TRUE,Liechtensteinstra\u00dfe 21,,1090,Wien,,Austria,+43 1 532 08 88,office@vonkoeck.at,https://www.omegawatches.com/en-us/store/storedetails/3738,,,,,,,,,,,,,48.2185204,16.3612249,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
O1807093,Royal Collection 3,TRUE,"Aziz Aliyev str., 3",,,Baku,,Azerbaijan,+43 1 319 59 20,office@barotanyi.at,https://www.omegawatches.com/en-us/store/storedetails/9063,,,,,,,,,,,,,40.3673100,49.8378400,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
O1738424,Royal Collection,TRUE,28 May str. 4,,1000,Baku,,Azerbaijan,(+994 10) 256 9779,rc3@italdizain.az,https://store/storedetails/O1807093,,,,,,,,,,,,,40.3751300,49.8443700,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
8215,ROYAL COLLECTION 2,TRUE,Niyazi str. 5,,1000,Baku,,Azerbaijan,+994 51 201 92 91 +994 12 493 40 84,rcg-deputies@italdizain.az,https://store/storedetails/O1738424,,,,,,,,,,,,,40.3623095,49.8346451,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
8495,John Bull The Atlantis,TRUE,Crystal Court at Atlantis Resort Paradise Island,,32174,Paradise island,New Providence,Bahamas,+994 51 201 92 88 +994 12 492 76 56,rc2director@italdizain.az,https://www.omegawatches.com/en-us/store/storedetails/8215,,,,,,,,,,,,,25.0838049,-77.3220753,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
53196,MSC Virtuosa,TRUE,,,,Kreuzfahrten,,Barbados,+973 17322064,,https://www.omegawatches.com/en-us/store/storedetails/74010,,,,,,,,,,,,,50.8984510,-0.6086904,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
4431,Exclusive,TRUE,74 Nezavisimosti Ave.,,220012,Minsk,,Belarus,,,https://www.omegawatches.com/en-us/store/storedetails/53196,,,,,,,,,,,,,53.9221500,27.6024700,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
8809,Tensen Juweliers,TRUE,Huidevettersstraat 46,,2000,Antwerpen,Antwerpen,Belgium,+375 17 320 47 56 +375 29 309 31 69,boutique@tensen.be,https://www.omegawatches.com/en-us/store/storedetails/4431,,,,,,,,,,,,,51.2164780,4.4053018,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
2087267,SLAETS JUWELIER,TRUE,Leysstraat 1,,2000,Antwerpen,Antwerpen,Belgium,+32 3 231 98 98,info@tensen.be,https://www.omegawatches.com/en-us/store/storedetails/8809,,,,,,,,,,,,,51.2185225,4.4131599,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
2088086,Boutique Rolex by WOERTYS,TRUE,Kustlaan 265 - 267,,8300,Knokke,Western Flanders,Belgium,+32 15241265,info@clemvercammen.be,https://www.omegawatches.com/en-us/store/storedetails/8797,,,,,,,,,,,,,51.3555000,3.3029800,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
8807,GILSON The Hotel,TRUE,Bld de Waterloo 38,,1000,Bruxelles,,Belgium,+32 50 44 00 22,info@gilsononline.be,https://www.omegawatches.com/en-us/store/storedetails/8806,,,,,,,,,,,,,50.8372955,4.3575377,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
2087236,PROSPER,TRUE,RUE ANTOINE DANSAERT 83,,1000,Bruxelles,,Belgium,+32 2 512 86 99,,https://www.omegawatches.com/en-us/store/storedetails/8807,,,,,,,,,,,,,50.8504900,4.3462600,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
5327,Van Houtteghem,TRUE,Dampoortstraat 1-2-3,,9000,Gent,,Belgium,+32 2 721 00 81,info@prosper.brussels,https://www.omegawatches.com/en-us/store/storedetails/2087236,,,,,,,,,,,,,51.0567184,3.7335214,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BELL & ROSS, OMEGA"
5331,Orye,TRUE,Kapelstraat 9,,3500,Hasselt,Limburg,Belgium,+32 9 225 50 45,info@vanhoutteghem.com,https://www.omegawatches.com/en-us/store/storedetails/5327,,,,,,,,,,,,,50.9298342,5.3369492,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
8797,Vercammen Clem,TRUE,Bergstraat 151,,2220,Heist op den Berg,,Belgium,+32 11 243 268,,https://www.omegawatches.com/en-us/store/storedetails/5331,,,,,,,,,,,,,51.0771368,4.7170607,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BELL & ROSS, OMEGA"
8813,Nys Exclusive,TRUE,Lange Steenstraat 20,,8500,Kortrijk,Western Flanders,Belgium,+32 50 61 21 26,info@gilsononline.be,https://www.omegawatches.com/en-us/store/storedetails/2088086,,,,,,,,,,,,,50.8266691,3.2683011,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"OMEGA, ROLEX"
